"Class","Order","Family","Genus","species","Age.at.maturation","Fecundity","K.value","Life.span","Max.total.length","Offspring.size","Parental.care"
"Teleostei","Cichliformes","Cichlidae","Bujurquina","Bujurquina_peregrinabunda",1.09047086599786,218.577448644184,0.879999995,5.63458760535383,13.05000019,1.79787926881771,3
"Teleostei","Cichliformes","Cichlidae","Bujurquina","Bujurquina_syspilus",1.089772938,211.0070641,0.920000017,5.538285443,12.56999969,1.796670071,3
"Teleostei","Cichliformes","Cichlidae","Bujurquina","Bujurquina_vittata",1.045378656,213.6918511,1.039999962,5.368450471,10.97999954,1.552619617,3
"Teleostei","Cichliformes","Cichlidae","Tahuantinsuyoa","Tahuantinsuyoa_macantzatza",1.075127871,226.0088833,0.959999979,5.609869302,12,2.107023306,3
"Teleostei","Cichliformes","Cichlidae","Tahuantinsuyoa","Tahuantinsuyoa_chipi",1.08611749139733,221.524757294223,1.129999995,5.63289678027936,10,1.88519976566076,3
"Teleostei","Cichliformes","Cichlidae","Acaronia","Acaronia_vultuosa",1.114093367,237.9982765,0.779999971,5.757173728,14.88000011,2.105834366,2
"Teleostei","Cichliformes","Cichlidae","Acaronia","Acaronia_nassa",1.103817746,248.0863172,0.610000014,5.681764086,19.52000046,2.112659315,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_fulvipinnis",0.994946057,154.0728082,1.24000001,4.881995191,9.029999733,1.296292757,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_flavilabris",0.960885936,125,1.129999995,4.705040515,10,1.287820303,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_thayeri",0.990564577,151.7332332,0.959999979,4.947600007,12,1.290454917,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_dorsigera",0.981616837,142.205796,1.50999999,4.88524867,7.320000172,1.130910912,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_curviceps",0.950377894,137.9224095,1.409999967,4.796185977,7.909999847,0.964869481,2
"Teleostei","Cichliformes","Cichlidae","Laetacara","Laetacara_araguaiae",0.899294303150247,123.622114521551,2.400000095,4.28731980470616,4.429999828,1.26491558009398,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_quadrispinae",1.06179240762187,216.79292245398,1.679999948,5.52328641775048,6.510000229,1.6869353750754,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_bimaculata",0.976923796588418,122.960526560944,1.970000029,4.86746409288615,5.489999771,1.38864576903014,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_anomala",1.04213245,175,1.610000014,5.368059227,6.829999924,1.368404969,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_aureocephalus",1.071750918,210.3148625,1.360000014,5.552030119,8.170000076,1.70102933,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_taenia",1.05389547370397,214.511841412717,1.789999962,5.50683616890205,6.099999905,1.67194087707415,2
"Teleostei","Cichliformes","Cichlidae","Nannacara","Nannacara_adoketa",1.06156464,199.0652211,1.820000052,5.452633086,5.980000019,1.710566645,2
"Teleostei","Cichliformes","Cichlidae","Cleithracara","Cleithracara_maronii",1.052927774,229.6964508,1.289999962,5.398224137,8.659999847,1.449060741,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_yaha",1.199240717,350.589793,0.660000026,6.399688805,17.86000061,1.710700531,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_mandelburgeri",1.223799597,366.2082728,0.479999989,6.551302757,25.37999916,1.694582832,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_iguassuensis",1.25631720709906,621.171476900127,0.310000002,6.97256525627263,40.25999832,1.75007764405415,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_tesay",1.14337334740613,268.132964120992,0.829999983,5.92519227161547,14.03999996,1.97473304037785,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_hu",1.11906499470701,244.785752238925,0.629999995,5.79757097702279,18.67000008,2.01901372204061,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_vittata",1.426764023,623.4806798,0.400000006,7.826219383,31,1.78114437,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_ypo",1.214367579,352.3627117,0.699999988,6.503329406,16.70999908,1.676084677,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_jupiaensis",1.269580883,412.9538957,1.00999999,6.811139216,11.35000038,1.73558274,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_gaucho",1.2455005,376.4533691,0.75,6.690609385,15.48999977,1.701412843,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_scottii",1.278281803,408.8116383,0.419999987,6.763149697,29.28000069,1.726086256,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_punctata",1.208222755,356.693513,0.430000007,6.442203558,28.18000031,1.69383615,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_haroldoi",1.11195861424491,234.422742786817,0.959999979,5.7218819220255,11.96000004,1.98973667493909,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_lacustris",1.232858765,364.6199087,0.349999994,6.672728001,35.20000076,1.692953206,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_minuano",1.358514773,492.1487868,0.469999999,7.394934014,26,1.766791923,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_tendybaguassu",1.197016307,342.5220034,0.610000014,6.413346952,19.60000038,1.725801203,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_hadrostigma",1.250857948,372.5865668,0.839999974,6.610665701,13.85000038,1.681209599,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_celidochilus",1.356652038,513.3625948,0.449999988,7.278495407,26.79999924,1.791031669,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_missioneira",1.382767846,529.7614257,0.430000007,7.432949539,28.29999924,1.777944938,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_empheres",1.256442856,405.477927,0.689999998,6.812885353,17.17000008,1.704546601,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_geayi",1.212001435,344.1587987,0.540000021,6.433332901,22.45000076,1.724703601,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_reticulata",1.214618494,336.5882842,0.349999994,6.507067546,35.99000168,1.680922235,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_cametana",1.238501105,394.337678,0.540000021,6.634988987,22.32999992,1.716752959,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_semifasciata",1.220380824,359.4963097,0.560000002,6.464349167,21.54999924,1.69357579,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_macrophthalma",1.240366616,389.1983399,0.5,6.709228569,24.4,1.711831822,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_prionogenys",0.751983184,56.85299407,1.580000043,3.67268782,6.949999809,1.908484516,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_centisquama",0.570422709,20.8328964,2.200000048,2.580508393,4.9,1.737729422,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_gephyrogramma",0.751274222,45,1.929999948,3.674796092,5.610000134,1.899159191,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_centrarchus",0.754226336,55.38141455,1.50999999,3.620400145,7.320000172,1.866169524,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_proselytus",0.76721332,61.39722109,1.580000043,3.720022524,6.949999809,1.90287106,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_cinderella",0.751848395,57.64202031,1.659999967,3.697030467,6.590000153,1.905306144,2
"Teleostei","Cichliformes","Cichlidae","Teleocichla","Teleocichla_monogramma",0.759642216,58.32165925,1.440000057,3.664197228,7.690000057,1.904508256,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_britskii",1.084367919,251.5970488,0.670000017,5.738380846,17.69000053,1.64366042,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_lepidota",1.082953642,238.4283083,0.569999993,5.663749099,22,1.444470616,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_sveni",1.209928459,335.1177954,0.479999989,6.416601749,25,1.643520346,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_menezesi",1.10506111421863,254.302968139817,0.629999995,5.82322686741452,18.89999962,1.78434380721017,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_alta",1.211317972,363.1914832,0.610000014,6.585317021,19.52000046,1.714700241,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_multispinosa",1.255917702,395.9612627,0.439999998,6.686742501,27.45000076,1.717836415,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_marmorata",1.23699953008166,383.441162400354,0.360000014,6.6469935865605,34.15999985,1.69183367216852,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_lugubris",1.259816124,420.278822,0.379999995,6.952211087,32.90000153,1.736818593,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_lenticulata",1.204774134,357.6217498,0.340000004,6.523381569,36.59999847,1.678289248,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_compressiceps",1.247947056,382.841197,1.580000043,6.589623152,6.989999771,1.717043082,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_regani",1.237672743,378.5159708,1.169999957,6.646391661,9.670000076,1.547937053,2
"Teleostei","Cichliformes","Cichlidae","Crenicichla","Crenicichla_notophthalmus",1.264464573,407.2172309,1.210000038,6.923682117,9.270000458,1.713203213,2
"Teleostei","Cichliformes","Cichlidae","Acarichthys","Acarichthys_heckelii",1.030027705,196.6972298,0.50999999,5.493412818,23.79000092,2.070406202,2
"Teleostei","Cichliformes","Cichlidae","Biotoecus","Biotoecus_opercularis",1.08170235989584,218.606495868737,1.129999995,5.62542122774744,10,1.6947215632135,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_sphenozona",1.054236835,215.1405968,1.090000033,5.530828309,10.36999989,1.731853616,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_oelemariensis",1.07149675254351,221.372675316299,1.139999986,5.60474953333824,9.9,1.73393054107752,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_geayi",1.006041472,165.9539133,0.930000007,5.213759919,12.39999962,1.45347064,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_dacrya",1.10127598817861,246.484104429678,0.800000012,5.77034795564512,14.61999989,1.82155726058795,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_cuyunii",1.07389434734059,223.334745792311,1.230000019,5.62883334337477,9.140000343,1.74103353970649,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_owroewefi",1.099121728,228.2826828,0.879999995,5.777636899,13.05000019,1.738065707,2
"Teleostei","Cichliformes","Cichlidae","Guianacara","Guianacara_stergiosi",1.07197977752038,224.239930324713,1.159999967,5.61316956302591,9.720000267,1.73354117511248,2
"Teleostei","Cichliformes","Cichlidae","Mazarunia","Mazarunia_mazarunii",1.065021621,200,1.690000057,5.58241526,6.46999979,2.054172838,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_wapisana",0.706173645,124.3471638,2.950000048,4.256592366,3.549999952,1.2737879,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_viejita",0.72345821,142.3174415,2.049999952,4.386397087,5.269999981,1.280586166,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_velifera",0.717968096,128.2547094,2.049999952,4.295446813,5.269999981,1.239214676,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_urteagai",0.5,129.3506048,2.150000095,1,5,1.251624976,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_uaupesi",0.711203002,126.2273427,1.809999943,4.176207704,6,1.229902841,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_tucurui",0.694495401,131.4783384,2.049999952,4.233618971,5.269999981,1.242479903,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_trifasciata",0.714147144,100,2.049999952,4.276462705,5.269999981,1.123490978,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_taeniata",0.7217468,125.8377977,2.099999905,4.295283207,5.119999886,1.253111263,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_steindachneri",0.744389506,200,1.570000052,4.486789502,7,1.21190351,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_staecki",0.72399822,126.6955906,2.049999952,4.345522163,5.269999981,1.251002778,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_similis",0.719923946,127.4766007,2.049999952,4.256810419,5.269999981,1.24820633,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_salpinction",0.701968001,124.7419582,2.589999914,4.222208156,4.090000153,1.248514509,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_rupununi",0.749480424,200,2.049999952,4.429249936,5.269999981,1.265423594,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_rubrolineata",0.726855576,137.6847479,2.200000048,4.38171832,4.880000114,1.243019684,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_rositae",0.714886483,125.9107577,2.180000067,4.3742223,4.929999828,1.239701323,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_resticulosa",0.722195951,140.8576278,2.269999981,4.351541134,4.71999979,1.242586018,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_regani",0.717062674,131.7772873,2.049999952,4.294350214,5.269999981,1.243117574,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_pulchra",0.707340727,130.8317268,2.700000048,4.273730849,3.900000095,1.240814348,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_playayacu",0.713832496,128.0169478,1.820000052,4.241064207,5.96999979,1.282475058,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_piauiensis",0.715315014,133.7927065,3.660000086,4.270695511,2.809999943,1.247309528,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_pertensis",0.709032485,119.5777211,2.369999886,4.240855297,4.5,1.233726078,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_personata",0.726016509,128.9250989,1.730000019,4.272514219,6.309999943,1.249334922,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_payaminonis",0.693078543,122.9322755,2.200000048,4.241112076,4.880000114,1.229986048,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_paucisquamis",0.72316653,130.4675177,2.549999952,4.319325527,4.150000095,1.262238441,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_pantalone",0.757754549,157.1981601,2.420000076,4.564829505,4.389999866,1.235505691,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_panduro",0.710202676,123.5673219,1.820000052,4.270983344,5.980000019,1.25191677,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_ortmanni",0.688487109,110.2118618,2.049999952,4.161208138,5.269999981,1.232676562,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_norberti",0.73526497,134.9530803,2.049999952,4.345837246,5.269999981,1.205490547,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_nijsseni",0.697337736,114.6252911,2.25,4.128796037,4.760000229,1.222434363,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_moae",0.717214248,129.4383838,1.789999962,4.235221288,6.099999905,1.225400504,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_mendezi",0.704103148,119.7053345,2.049999952,4.202768551,5.269999981,1.227504073,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_meinkeni",0.684524247,55,2.049999952,3.990531252,5.269999981,1.212285616,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_megaptera",0.758595562035423,136.014481421347,1.539999962,4.35141843130031,7.159999847,1.25200600059347,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_martini",0.72201611,125.7516063,2.049999952,4.316920915,5.269999981,1.209722176,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_macmasteri",0.728580106,131.1345389,2.049999952,4.364159909,5.5,1.241778107,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_luelingi",0.731996289,142.8076265,2.619999886,4.447220281,4.03000021,1.253818287,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_linkei",0.721584934,125.3565132,2.049999952,4.34946888,5.269999981,1.245727397,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_juruensis",0.289999992,59.89003622,3.519999981,3.195295175,2.930000067,1.163325642,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_inornata",0.700065517,137.9094688,2.049999952,4.254334902,5.269999981,1.255917075,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_iniridae",0.726029073,130.4908562,2.049999952,4.319725778,5.269999981,1.229176887,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_inconspicua",0.739352364,150.7371401,2.049999952,4.463369192,5.269999981,1.250668461,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_huascar",0.713141698,129.1472017,1.970000029,4.260178637,5.489999771,1.265576354,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_hongsloi",0.728571097,140.2281546,2.049999952,4.407491889,5.269999981,1.237417192,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_hippolytae",0.762285216,200,2.049999952,4.572762733,5.269999981,1.246102234,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_guttata",0.71746165,125.0629591,2.420000076,4.250360246,4.389999866,1.251584768,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_gossei",0.73480098,133.9283499,2.049999952,4.379563641,5.269999981,1.249419998,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_gibbiceps",0.716562891,126.608745,2.049999952,4.37602756,5.269999981,1.267871736,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_gephyra",0.5,200,2.049999952,1,5.3,1.241003113,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_geisleri",0.712111089,122.8399987,3.049999952,4.25991773,3.420000076,1.220391341,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_eunotus",0.706918526,125,1.690000057,4.259023514,6.46999979,1.207558586,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_erythrura",0.727182677,136.0575308,2.039999962,4.317302246,5.289999962,1.240819831,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_eremnopyge",0.724094438,131.2881054,2.519999981,4.215112211,4.199999809,1.238699403,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_elizabethae",0.70288324,113.5290419,2.049999952,4.203191615,5.269999981,1.243525462,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_diplotaenia",0.720729664,132.0337807,2.369999886,4.231508424,4.5,1.234145989,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_cruzi",0.726046584,134.5811358,1.75999999,4.367362867,6.21999979,1.248584734,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_commbrae",0.737466391,136.5788793,2.99000001,4.36882312,3.5,1.23011162,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_cinilabra",0.711143658,133.2481778,1.669999957,4.392562409,6.550000191,1.253510204,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_cacatuoides",0.698711925,117.0153304,1.789999962,4.170636975,6.099999905,1.124350614,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_brevis",0.69969414,118.2948711,2.25,4.177432724,4.760000229,1.23772119,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_borellii",0.704697514,118.0161621,2.25,4.197465472,4.760000229,1.247405113,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_barlowi",0.692446056,113.9615885,1.429999948,4.138931567,7.769999981,1.203869896,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_baenschi",0.712366241,129.7773864,1.700000048,4.319826386,6.429999828,1.247281395,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_atahualpa",0.689183033,118.5991388,2.099999905,4.091486179,5.119999886,1.248065794,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_arua",0.73559519,142.1697386,2.00999999,4.421065834,5.369999886,1.238563187,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_angayuara",0.715877123,129.2305224,3.440000057,4.356345157,3.00999999,1.245468434,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_alacrina",0.706554461,120.6117422,1.639999986,4.235538573,6.699999809,1.251238446,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_acrensis",0.717282716,124.9668185,2.049999952,4.304979173,5.269999981,1.240278427,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_hoignei",0.721730499,133.0548768,1.50999999,4.271950583,7.320000172,1.227776709,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_caetei",0.734954982,200,2.049999952,4.460353331,5.269999981,1.273638308,2
"Teleostei","Cichliformes","Cichlidae","Apistogrammoides","Apistogrammoides_pucallpaensis",0.936961546,60,3.160000086,4.750193466,3.289999962,1.98133247,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_agassizii",0.687451576,116.6930484,2.099999905,4.166587602,5.119999886,1.046599413,2
"Teleostei","Cichliformes","Cichlidae","Apistogramma","Apistogramma_bitaeniata",0.704154777,126.0785044,1.929999948,4.239870096,5.610000134,1.208362926,2
"Teleostei","Cichliformes","Cichlidae","Taeniacara","Taeniacara_candidi",1.005195738,165.3990687,2.150000095,5.096985951,5,1.075105409,2
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_rhynchitis",1.026215723,219.2732099,0.689999998,5.414384645,17.20000076,1.737489633,3
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_lilith",1.29571594925183,444.60818682667,0.400000006,6.87039971487952,31.11000061,1.72923918584853,2
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_leucosticta",1.018926842,213.5558175,0.649999976,5.540351592,18.29999924,1.440981302,3
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_mapiritensis",1.05068465992271,238.534679814105,0.689999998,5.49525211424304,17.07999992,1.58638570828082,3
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_jurupari",1.07135665,287.5,0.389999986,5.932046144,31.71999931,1.715045063,3
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_pappaterra",1.005411916,276.124378,1.25,5.807295727,27.5,1.705579703,3
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_daemon",1.105372249,295.2790933,0.579999983,6.163538429,20.73999977,1.612228844,2
"Teleostei","Cichliformes","Cichlidae","Satanoperca","Satanoperca_acuticeps",1.023697038,175,0.579999983,5.548976626,20.73999977,1.67707696,2
"Teleostei","Cichliformes","Cichlidae","Biotoecus","Biotoecus_dicentrarchus",1.054192102,211.0080052,2.299999952,5.499048438,4.639999866,2.074442562,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_winemilleri",1.11422446643749,312.065875114995,0.5,5.87931028257628,24.39999962,1.95096624669887,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_sveni",1.11256431607618,297.908120726341,0.589999974,5.81895711411107,20.37000084,1.96013503914362,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_pellegrini",1.107628603,319.0610507,0.639999986,5.873553077,18.54000092,1.930562915,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_parnaibae",1.115838956,300.0418047,1.210000038,5.787057115,9.260000229,1.924449518,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_obscurus",1.09762894891158,232.320872948164,0.939999998,5.70541295129713,12.19999981,1.80343111682298,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_neambi",1.12374944546863,314.863823551905,0.49000001,5.87711207857968,24.77000046,1.94934275553648,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_gottwaldi",1.075752147,258.6700654,0.5,5.411835487,24.15999985,1.928114588,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_crassilabris",1.2430253120845,392.752283041378,0.419999987,6.57757017638869,29.28000069,1.7364507000513,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_camopiensis",1.11733028116649,312.540735863712,0.560000002,5.83871873439604,21.35000038,1.94740031540252,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_brokopondo",1.10903756486861,273.954065660941,0.779999971,5.79133225318998,15.01000023,1.92725114396472,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_altifrons",1.128539297,323.2640738,0.460000008,5.859290821,26.5,1.901994887,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_megasema",1.13030472645701,316.588074359957,0.519999981,5.92483196065311,23.05999947,1.92183217344605,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_abalios",1.128827233,320.1120373,0.610000014,5.877505957,19.36000061,1.888967208,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_surinamensis",1.098872392,250,0.649999976,5.685800606,30,1.930329699,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_brachybranchus",1.136354138,311.1763533,0.699999988,5.873365573,16.84000015,1.920285542,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_dicrozoster",1.149752133,367.3939171,0.610000014,6.092285782,19.36000061,1.953251924,3
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_argyrostictus",1.12141433,331.6159503,0.5,5.889054698,24.20000076,1.942349772,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_harreri",1.138501333,338.7872472,0.540000021,6.048972918,22.32999992,1.9492871,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_taeniopareius",1.116736807,310.781748,0.680000007,5.647396356,17.45000076,1.933989792,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_grammepareius",1.09574787938389,244.108168363995,0.920000017,5.69270339616049,12.56999969,1.84390740483403,2
"Teleostei","Cichliformes","Cichlidae","Geophagus","Geophagus_steindachneri",1.095371509,304.7990034,0.600000024,5.661321101,19.79999924,2.240073776,3
"Teleostei","Cichliformes","Cichlidae","Gymnogeophagus","Gymnogeophagus_tiraparae",1.06447744696073,247.339271821543,0.920000017,5.56826960642168,12.43999958,1.66698978113609,3
"Teleostei","Cichliformes","Cichlidae","Gymnogeophagus","Gymnogeophagus_lacustris",1.036485268,248.8851443,0.660000026,5.432546257,17.80999947,1.668299261,3
